时间,实际功率(MW)
2020-07-28 18:30:00,123.80 
2020-07-28 18:45:00,125.09 
2020-07-28 19:00:00,125.20 
2020-07-28 19:15:00,125.14 
2020-07-28 19:30:00,125.46 
2020-07-28 19:45:00,124.98 
2020-07-28 20:00:00,124.83 
2020-07-28 20:15:00,125.09 
2020-07-28 20:30:00,124.84 
2020-07-28 20:45:00,125.79 
2020-07-28 21:00:00,130.38 
2020-07-28 21:15:00,136.91 
2020-07-28 21:30:00,137.35 
2020-07-28 21:45:00,128.16 
2020-07-28 22:00:00,130.72 
2020-07-28 22:15:00,144.12 
2020-07-28 22:30:00,163.52 
2020-07-28 22:45:00,159.92 
2020-07-28 23:00:00,129.28 
2020-07-28 23:15:00,94.60 
2020-07-28 23:30:00,59.82 
2020-07-28 23:45:00,42.83 
2020-07-29 00:00:00,29.64 
2020-07-29 00:15:00,22.41 
2020-07-29 00:30:00,17.34 
2020-07-29 00:45:00,11.93 
2020-07-29 01:00:00,7.52 
2020-07-29 01:15:00,12.19 
2020-07-29 01:30:00,16.86 
2020-07-29 01:45:00,16.64 
2020-07-29 02:00:00,11.45 
2020-07-29 02:15:00,8.36 
2020-07-29 02:30:00,8.23 
2020-07-29 02:45:00,4.48 
2020-07-29 03:00:00,2.42 
2020-07-29 03:15:00,1.52 
2020-07-29 03:30:00,3.53 
2020-07-29 03:45:00,2.67 
2020-07-29 04:00:00,1.59 
2020-07-29 04:15:00,0.53 
2020-07-29 04:30:00,0.20 
2020-07-29 04:45:00,0.13 
2020-07-29 05:00:00,0.01 
2020-07-29 05:15:00,0.00 
2020-07-29 05:30:00,0.00 
2020-07-29 05:45:00,0.00 
2020-07-29 06:00:00,0.00 
2020-07-29 06:15:00,0.00 
2020-07-29 06:30:00,0.00 
2020-07-29 06:45:00,0.00 
2020-07-29 07:00:00,0.00 
2020-07-29 07:15:00,0.00 
2020-07-29 07:30:00,0.00 
2020-07-29 07:45:00,0.00 
2020-07-29 08:00:00,0.00 
2020-07-29 08:15:00,0.00 
2020-07-29 08:30:00,0.00 
2020-07-29 08:45:00,0.00 
2020-07-29 09:00:00,0.00 
2020-07-29 09:15:00,0.00 
2020-07-29 09:30:00,0.00 
2020-07-29 09:45:00,0.00 
2020-07-29 10:00:00,0.00 
2020-07-29 10:15:00,0.00 
2020-07-29 10:30:00,0.00 
2020-07-29 10:45:00,0.00 
2020-07-29 11:00:00,0.00 
2020-07-29 11:15:00,0.00 
2020-07-29 11:30:00,0.00 
2020-07-29 11:45:00,0.00 
2020-07-29 12:00:00,0.00 
2020-07-29 12:15:00,0.00 
2020-07-29 12:30:00,0.00 
2020-07-29 12:45:00,0.00 
2020-07-29 13:00:00,0.24 
2020-07-29 13:15:00,0.96 
2020-07-29 13:30:00,2.29 
2020-07-29 13:45:00,2.00 
2020-07-29 14:00:00,3.11 
2020-07-29 14:15:00,4.20 
2020-07-29 14:30:00,4.79 
2020-07-29 14:45:00,2.85 
2020-07-29 15:00:00,3.70 
2020-07-29 15:15:00,1.54 
2020-07-29 15:30:00,0.92 
2020-07-29 15:45:00,1.36 
2020-07-29 16:00:00,1.29 
2020-07-29 16:15:00,2.10 
2020-07-29 16:30:00,2.64 
2020-07-29 16:45:00,3.82 
2020-07-29 17:00:00,7.24 
2020-07-29 17:15:00,21.89 
2020-07-29 17:30:00,52.51 
2020-07-29 17:45:00,81.34 
2020-07-29 18:00:00,66.57 
2020-07-29 18:15:00,88.94 
2020-07-29 18:30:00,103.32 
2020-07-29 18:45:00,124.46 
2020-07-29 19:00:00,125.34 
2020-07-29 19:15:00,122.92 
2020-07-29 19:30:00,126.10 
2020-07-29 19:45:00,125.90 
2020-07-29 20:00:00,125.92 
2020-07-29 20:15:00,125.94 
2020-07-29 20:30:00,125.10 
2020-07-29 20:45:00,125.49 
2020-07-29 21:00:00,126.98 
2020-07-29 21:15:00,124.38 
2020-07-29 21:30:00,124.84 
2020-07-29 21:45:00,125.79 
2020-07-29 22:00:00,125.51 
2020-07-29 22:15:00,125.99 
2020-07-29 22:30:00,125.84 
2020-07-29 22:45:00,125.97 
2020-07-29 23:00:00,126.13 
2020-07-29 23:15:00,125.45 
2020-07-29 23:30:00,126.14 
2020-07-29 23:45:00,128.21 
2020-07-30 00:00:00,127.02 
2020-07-30 00:15:00,125.47 
2020-07-30 00:30:00,125.66 
2020-07-30 00:45:00,124.97 
2020-07-30 01:00:00,126.20 
2020-07-30 01:15:00,130.06 
2020-07-30 01:30:00,130.27 
2020-07-30 01:45:00,131.34 
2020-07-30 02:00:00,129.23 
2020-07-30 02:15:00,128.38 
2020-07-30 02:30:00,128.79 
2020-07-30 02:45:00,127.50 
2020-07-30 03:00:00,126.61 
2020-07-30 03:15:00,127.35 
2020-07-30 03:30:00,129.94 
2020-07-30 03:45:00,127.22 
2020-07-30 04:00:00,125.16 
2020-07-30 04:15:00,125.37 
2020-07-30 04:30:00,125.36 
2020-07-30 04:45:00,126.26 
2020-07-30 05:00:00,120.83 
2020-07-30 05:15:00,67.41 
2020-07-30 05:30:00,33.48 
2020-07-30 05:45:00,14.64 
2020-07-30 06:00:00,6.81 
2020-07-30 06:15:00,1.72 
2020-07-30 06:30:00,0.00 
2020-07-30 06:45:00,0.00 
2020-07-30 07:00:00,0.45 
2020-07-30 07:15:00,5.06 
2020-07-30 07:30:00,9.97 
2020-07-30 07:45:00,14.91 
2020-07-30 08:00:00,20.45 
2020-07-30 08:15:00,33.97 
2020-07-30 08:30:00,80.60 
2020-07-30 08:45:00,129.57 
2020-07-30 09:00:00,137.55 
2020-07-30 09:15:00,126.05 
2020-07-30 09:30:00,126.95 
2020-07-30 09:45:00,125.29 
2020-07-30 10:00:00,126.27 
2020-07-30 10:15:00,127.19 
2020-07-30 10:30:00,127.67 
2020-07-30 10:45:00,126.91 
2020-07-30 11:00:00,125.88 
2020-07-30 11:15:00,126.98 
2020-07-30 11:30:00,125.60 
2020-07-30 11:45:00,125.04 
2020-07-30 12:00:00,125.36 
2020-07-30 12:15:00,125.88 
2020-07-30 12:30:00,126.93 
2020-07-30 12:45:00,126.72 
2020-07-30 13:00:00,126.51 
2020-07-30 13:15:00,126.45 
2020-07-30 13:30:00,127.53 
2020-07-30 13:45:00,125.17 
2020-07-30 14:00:00,125.30 
2020-07-30 14:15:00,125.12 
2020-07-30 14:30:00,126.44 
2020-07-30 14:45:00,126.03 
2020-07-30 15:00:00,128.70 
2020-07-30 15:15:00,124.98 
2020-07-30 15:30:00,125.32 
2020-07-30 15:45:00,126.38 
2020-07-30 16:00:00,126.27 
2020-07-30 16:15:00,125.59 
2020-07-30 16:30:00,126.11 
2020-07-30 16:45:00,125.34 
2020-07-30 17:00:00,124.99 
2020-07-30 17:15:00,125.37 
2020-07-30 17:30:00,125.88 
2020-07-30 17:45:00,126.15 
2020-07-30 18:00:00,125.84 
2020-07-30 18:15:00,125.62 
2020-07-30 18:30:00,125.56 
2020-07-30 18:45:00,126.39 
2020-07-30 19:00:00,126.31 
2020-07-30 19:15:00,125.20 
2020-07-30 19:30:00,126.20 
2020-07-30 19:45:00,125.00 
2020-07-30 20:00:00,124.10 
2020-07-30 20:15:00,125.87 
2020-07-30 20:30:00,127.88 
2020-07-30 20:45:00,128.01 
2020-07-30 21:00:00,128.40 
2020-07-30 21:15:00,133.95 
2020-07-30 21:30:00,141.82 
2020-07-30 21:45:00,132.54 
2020-07-30 22:00:00,125.54 
2020-07-30 22:15:00,110.47 
2020-07-30 22:30:00,92.76 
2020-07-30 22:45:00,80.21 
2020-07-30 23:00:00,78.95 
2020-07-30 23:15:00,73.32 
2020-07-30 23:30:00,76.48 
2020-07-30 23:45:00,84.75 
2020-07-31 00:00:00,80.65 
2020-07-31 00:15:00,59.54 
2020-07-31 00:30:00,58.62 
2020-07-31 00:45:00,70.96 
2020-07-31 01:00:00,66.89 
2020-07-31 01:15:00,57.75 
2020-07-31 01:30:00,52.69 
2020-07-31 01:45:00,45.63 
2020-07-31 02:00:00,40.59 
2020-07-31 02:15:00,35.22 
2020-07-31 02:30:00,33.16 
2020-07-31 02:45:00,31.69 
2020-07-31 03:00:00,29.84 
2020-07-31 03:15:00,27.87 
2020-07-31 03:30:00,27.31 
2020-07-31 03:45:00,17.94 
2020-07-31 04:00:00,14.98 
2020-07-31 04:15:00,14.94 
2020-07-31 04:30:00,16.54 
2020-07-31 04:45:00,19.90 
2020-07-31 05:00:00,19.50 
2020-07-31 05:15:00,18.75 
2020-07-31 05:30:00,19.45 
2020-07-31 05:45:00,20.12 
2020-07-31 06:00:00,22.98 
2020-07-31 06:15:00,21.35 
2020-07-31 06:30:00,23.95 
2020-07-31 06:45:00,28.30 
2020-07-31 07:00:00,29.92 
2020-07-31 07:15:00,32.13 
2020-07-31 07:30:00,30.76 
2020-07-31 07:45:00,30.79 
2020-07-31 08:00:00,35.71 
2020-07-31 08:15:00,34.64 
2020-07-31 08:30:00,32.87 
2020-07-31 08:45:00,30.27 
2020-07-31 09:00:00,32.55 
2020-07-31 09:15:00,34.31 
2020-07-31 09:30:00,36.27 
2020-07-31 09:45:00,37.66 
2020-07-31 10:00:00,41.76 
2020-07-31 10:15:00,44.16 
2020-07-31 10:30:00,42.84 
2020-07-31 10:45:00,41.43 
2020-07-31 11:00:00,39.54 
2020-07-31 11:15:00,32.28 
2020-07-31 11:30:00,28.87 
2020-07-31 11:45:00,26.44 
2020-07-31 12:00:00,26.46 
2020-07-31 12:15:00,27.79 
2020-07-31 12:30:00,22.65 
2020-07-31 12:45:00,16.61 
2020-07-31 13:00:00,14.69 
2020-07-31 13:15:00,16.42 
2020-07-31 13:30:00,14.56 
2020-07-31 13:45:00,14.15 
2020-07-31 14:00:00,12.96 
2020-07-31 14:15:00,15.91 
2020-07-31 14:30:00,16.71 
2020-07-31 14:45:00,16.19 
2020-07-31 15:00:00,16.82 
2020-07-31 15:15:00,17.08 
2020-07-31 15:30:00,19.11 
2020-07-31 15:45:00,22.95 
2020-07-31 16:00:00,25.36 
2020-07-31 16:15:00,33.18 
2020-07-31 16:30:00,44.41 
2020-07-31 16:45:00,49.85 
2020-07-31 17:00:00,50.41 
2020-07-31 17:15:00,58.08 
2020-07-31 17:30:00,69.37 
2020-07-31 17:45:00,73.08 
2020-07-31 18:00:00,86.53 
2020-07-31 18:15:00,100.55 
2020-07-31 18:30:00,110.83 
2020-07-31 18:45:00,120.74 
2020-07-31 19:00:00,125.27 
2020-07-31 19:15:00,125.52 
2020-07-31 19:30:00,125.77 
2020-07-31 19:45:00,125.44 
2020-07-31 20:00:00,124.62 
2020-07-31 20:15:00,125.46 
2020-07-31 20:30:00,125.31 
2020-07-31 20:45:00,125.55 
2020-07-31 21:00:00,127.06 
2020-07-31 21:15:00,127.28 
2020-07-31 21:30:00,126.54 
2020-07-31 21:45:00,125.66 
2020-07-31 22:00:00,124.84 
2020-07-31 22:15:00,126.57 
2020-07-31 22:30:00,125.50 
2020-07-31 22:45:00,125.92 
2020-07-31 23:00:00,125.65 
2020-07-31 23:15:00,125.36 
2020-07-31 23:30:00,125.45 
2020-07-31 23:45:00,126.03 
2020-08-01 00:00:00,126.59 
2020-08-01 00:15:00,125.96 
2020-08-01 00:30:00,125.15 
2020-08-01 00:45:00,124.45 
2020-08-01 01:00:00,127.34 
2020-08-01 01:15:00,128.07 
2020-08-01 01:30:00,130.71 
2020-08-01 01:45:00,131.90 
2020-08-01 02:00:00,132.28 
2020-08-01 02:15:00,131.30 
2020-08-01 02:30:00,142.03 
2020-08-01 02:45:00,129.48 
2020-08-01 03:00:00,113.44 
2020-08-01 03:15:00,106.63 
2020-08-01 03:30:00,101.79 
2020-08-01 03:45:00,99.32 
2020-08-01 04:00:00,89.02 
2020-08-01 04:15:00,81.96 
2020-08-01 04:30:00,76.20 
2020-08-01 04:45:00,80.38 
2020-08-01 05:00:00,97.51 
2020-08-01 05:15:00,99.06 
2020-08-01 05:30:00,107.60 
2020-08-01 05:45:00,125.22 
2020-08-01 06:00:00,126.58 
2020-08-01 06:15:00,118.72 
2020-08-01 06:30:00,121.72 
2020-08-01 06:45:00,133.90 
2020-08-01 07:00:00,147.90 
2020-08-01 07:15:00,140.48 
2020-08-01 07:30:00,131.08 
2020-08-01 07:45:00,126.75 
2020-08-01 08:00:00,121.65 
2020-08-01 08:15:00,119.98 
2020-08-01 08:30:00,126.88 
2020-08-01 08:45:00,130.06 
2020-08-01 09:00:00,128.59 
2020-08-01 09:15:00,127.88 
2020-08-01 09:30:00,126.86 
2020-08-01 09:45:00,126.02 
2020-08-01 10:00:00,125.41 
2020-08-01 10:15:00,124.82 
2020-08-01 10:30:00,125.20 
2020-08-01 10:45:00,125.58 
2020-08-01 11:00:00,123.73 
2020-08-01 11:15:00,123.89 
2020-08-01 11:30:00,124.72 
2020-08-01 11:45:00,123.84 
2020-08-01 12:00:00,125.03 
2020-08-01 12:15:00,122.80 
2020-08-01 12:30:00,122.05 
2020-08-01 12:45:00,123.13 
2020-08-01 13:00:00,124.09 
2020-08-01 13:15:00,124.53 
2020-08-01 13:30:00,126.50 
2020-08-01 13:45:00,126.19 
2020-08-01 14:00:00,125.37 
2020-08-01 14:15:00,125.76 
2020-08-01 14:30:00,128.17 
2020-08-01 14:45:00,127.72 
2020-08-01 15:00:00,125.23 
2020-08-01 15:15:00,125.82 
2020-08-01 15:30:00,127.25 
2020-08-01 15:45:00,128.70 
2020-08-01 16:00:00,130.75 
2020-08-01 16:15:00,128.92 
2020-08-01 16:30:00,110.97 
2020-08-01 16:45:00,122.47 
2020-08-01 17:00:00,128.53 
2020-08-01 17:15:00,127.90 
2020-08-01 17:30:00,126.03 
2020-08-01 17:45:00,125.55 
2020-08-01 18:00:00,126.12 
2020-08-01 18:15:00,126.28 
2020-08-01 18:30:00,125.33 
2020-08-01 18:45:00,124.99 
2020-08-01 19:00:00,125.50 
2020-08-01 19:15:00,125.60 
2020-08-01 19:30:00,125.61 
2020-08-01 19:45:00,126.74 
2020-08-01 20:00:00,126.62 
2020-08-01 20:15:00,125.01 
2020-08-01 20:30:00,126.98 
2020-08-01 20:45:00,129.45 
2020-08-01 21:00:00,129.87 
2020-08-01 21:15:00,128.66 
2020-08-01 21:30:00,128.76 
2020-08-01 21:45:00,128.35 
2020-08-01 22:00:00,128.83 
2020-08-01 22:15:00,128.49 
2020-08-01 22:30:00,128.27 
2020-08-01 22:45:00,127.15 
2020-08-01 23:00:00,126.57 
2020-08-01 23:15:00,125.15 
2020-08-01 23:30:00,128.77 
2020-08-01 23:45:00,129.39 
2020-08-02 00:00:00,123.00 
2020-08-02 00:15:00,110.89 
2020-08-02 00:30:00,101.06 
2020-08-02 00:45:00,106.99 
2020-08-02 01:00:00,109.04 
2020-08-02 01:15:00,106.19 
2020-08-02 01:30:00,103.96 
2020-08-02 01:45:00,104.61 
2020-08-02 02:00:00,99.74 
2020-08-02 02:15:00,90.75 
2020-08-02 02:30:00,71.87 
2020-08-02 02:45:00,58.98 
2020-08-02 03:00:00,45.50 
2020-08-02 03:15:00,44.35 
2020-08-02 03:30:00,49.95 
2020-08-02 03:45:00,47.46 
2020-08-02 04:00:00,40.65 
2020-08-02 04:15:00,42.92 
2020-08-02 04:30:00,46.26 
2020-08-02 04:45:00,52.30 
2020-08-02 05:00:00,45.27 
2020-08-02 05:15:00,37.96 
2020-08-02 05:30:00,34.22 
2020-08-02 05:45:00,28.75 
2020-08-02 06:00:00,23.28 
2020-08-02 06:15:00,23.64 
2020-08-02 06:30:00,30.61 
2020-08-02 06:45:00,36.01 
2020-08-02 07:00:00,38.21 
2020-08-02 07:15:00,29.05 
2020-08-02 07:30:00,27.98 
2020-08-02 07:45:00,22.74 
2020-08-02 08:00:00,18.38 
2020-08-02 08:15:00,17.16 
2020-08-02 08:30:00,15.77 
2020-08-02 08:45:00,16.47 
2020-08-02 09:00:00,16.54 
2020-08-02 09:15:00,20.37 
2020-08-02 09:30:00,21.63 
2020-08-02 09:45:00,31.66 
2020-08-02 10:00:00,49.57 
2020-08-02 10:15:00,65.70 
2020-08-02 10:30:00,85.37 
2020-08-02 10:45:00,100.14 
2020-08-02 11:00:00,105.12 
2020-08-02 11:15:00,107.11 
2020-08-02 11:30:00,106.10 
2020-08-02 11:45:00,101.05 
2020-08-02 12:00:00,99.47 
2020-08-02 12:15:00,92.72 
2020-08-02 12:30:00,91.41 
2020-08-02 12:45:00,93.81 
2020-08-02 13:00:00,96.78 
2020-08-02 13:15:00,104.29 
2020-08-02 13:30:00,110.24 
2020-08-02 13:45:00,113.62 
2020-08-02 14:00:00,112.85 
2020-08-02 14:15:00,112.60 
2020-08-02 14:30:00,109.77 
2020-08-02 14:45:00,105.35 
2020-08-02 15:00:00,85.50 
2020-08-02 15:15:00,62.61 
2020-08-02 15:30:00,70.92 
2020-08-02 15:45:00,93.55 
2020-08-02 16:00:00,95.98 
2020-08-02 16:15:00,95.99 
2020-08-02 16:30:00,103.53 
2020-08-02 16:45:00,108.71 
2020-08-02 17:00:00,101.22 
2020-08-02 17:15:00,101.63 
2020-08-02 17:30:00,105.29 
2020-08-02 17:45:00,107.06 
2020-08-02 18:00:00,81.65 
2020-08-02 18:15:00,86.53 
2020-08-02 18:30:00,102.80 
2020-08-02 18:45:00,120.31 
2020-08-02 19:00:00,122.82 
2020-08-02 19:15:00,124.00 
2020-08-02 19:30:00,126.28 
2020-08-02 19:45:00,124.79 
2020-08-02 20:00:00,125.57 
2020-08-02 20:15:00,128.21 
2020-08-02 20:30:00,127.63 
2020-08-02 20:45:00,124.94 
2020-08-02 21:00:00,130.23 
2020-08-02 21:15:00,127.49 
2020-08-02 21:30:00,128.29 
2020-08-02 21:45:00,125.09 
2020-08-02 22:00:00,125.82 
2020-08-02 22:15:00,126.61 
2020-08-02 22:30:00,125.44 
2020-08-02 22:45:00,124.82 
2020-08-02 23:00:00,125.79 
2020-08-02 23:15:00,125.97 
2020-08-02 23:30:00,127.77 
2020-08-02 23:45:00,129.99 
2020-08-03 00:00:00,133.54 
2020-08-03 00:15:00,133.17 
2020-08-03 00:30:00,125.77 
2020-08-03 00:45:00,114.71 
2020-08-03 01:00:00,98.92 
2020-08-03 01:15:00,92.11 
2020-08-03 01:30:00,114.24 
2020-08-03 01:45:00,121.63 
2020-08-03 02:00:00,74.47 
2020-08-03 02:15:00,95.45 
2020-08-03 02:30:00,100.73 
2020-08-03 02:45:00,80.32 
2020-08-03 03:00:00,63.36 
2020-08-03 03:15:00,52.10 
2020-08-03 03:30:00,39.81 
2020-08-03 03:45:00,37.10 
2020-08-03 04:00:00,55.95 
2020-08-03 04:15:00,62.83 
2020-08-03 04:30:00,49.49 
2020-08-03 04:45:00,36.37 
2020-08-03 05:00:00,42.85 
2020-08-03 05:15:00,39.53 
2020-08-03 05:30:00,26.09 
2020-08-03 05:45:00,31.29 
2020-08-03 06:00:00,31.06 
2020-08-03 06:15:00,30.10 
2020-08-03 06:30:00,26.67 
2020-08-03 06:45:00,17.91 
2020-08-03 07:00:00,17.79 
2020-08-03 07:15:00,18.36 
2020-08-03 07:30:00,16.09 
2020-08-03 07:45:00,16.54 
2020-08-03 08:00:00,20.03 
2020-08-03 08:15:00,33.79 
2020-08-03 08:30:00,28.73 
2020-08-03 08:45:00,19.73 
2020-08-03 09:00:00,23.15 
2020-08-03 09:15:00,27.91 
2020-08-03 09:30:00,30.33 
2020-08-03 09:45:00,28.96 
2020-08-03 10:00:00,24.84 
2020-08-03 10:15:00,19.57 
2020-08-03 10:30:00,18.15 
2020-08-03 10:45:00,16.17 
2020-08-03 11:00:00,13.98 
2020-08-03 11:15:00,14.33 
2020-08-03 11:30:00,11.98 
2020-08-03 11:45:00,11.49 
2020-08-03 12:00:00,12.95 
2020-08-03 12:15:00,16.04 
2020-08-03 12:30:00,15.00 
2020-08-03 12:45:00,15.81 
2020-08-03 13:00:00,18.23 
2020-08-03 13:15:00,19.54 
2020-08-03 13:30:00,18.47 
2020-08-03 13:45:00,20.53 
2020-08-03 14:00:00,28.57 
2020-08-03 14:15:00,37.73 
2020-08-03 14:30:00,49.26 
2020-08-03 14:45:00,62.13 
2020-08-03 15:00:00,65.76 
2020-08-03 15:15:00,74.70 
2020-08-03 15:30:00,89.12 
2020-08-03 15:45:00,91.60 
2020-08-03 16:00:00,102.60 
2020-08-03 16:15:00,120.25 
2020-08-03 16:30:00,105.58 
2020-08-03 16:45:00,92.58 
2020-08-03 17:00:00,88.91 
2020-08-03 17:15:00,92.10 
2020-08-03 17:30:00,85.45 
2020-08-03 17:45:00,69.69 
2020-08-03 18:00:00,63.73 
2020-08-03 18:15:00,72.98 
2020-08-03 18:30:00,75.62 
2020-08-03 18:45:00,84.18 
2020-08-03 19:00:00,86.30 
2020-08-03 19:15:00,83.48 
2020-08-03 19:30:00,73.40 
2020-08-03 19:45:00,62.39 
2020-08-03 20:00:00,56.08 
2020-08-03 20:15:00,60.02 
2020-08-03 20:30:00,66.04 
2020-08-03 20:45:00,81.14 
2020-08-03 21:00:00,93.12 
2020-08-03 21:15:00,97.42 
2020-08-03 21:30:00,88.37 
2020-08-03 21:45:00,84.96 
2020-08-03 22:00:00,79.90 
2020-08-03 22:15:00,71.11 
2020-08-03 22:30:00,61.86 
2020-08-03 22:45:00,60.30 
2020-08-03 23:00:00,56.74 
2020-08-03 23:15:00,57.90 
2020-08-03 23:30:00,64.87 
2020-08-03 23:45:00,62.68 
2020-08-04 00:00:00,62.10 
2020-08-04 00:15:00,64.01 
2020-08-04 00:30:00,69.75 
2020-08-04 00:45:00,71.81 
2020-08-04 01:00:00,80.91 
2020-08-04 01:15:00,117.94 
2020-08-04 01:30:00,141.34 
2020-08-04 01:45:00,124.89 
2020-08-04 02:00:00,124.77 
2020-08-04 02:15:00,124.88 
2020-08-04 02:30:00,127.40 
2020-08-04 02:45:00,116.88 
2020-08-04 03:00:00,90.17 
2020-08-04 03:15:00,50.45 
2020-08-04 03:30:00,35.62 
2020-08-04 03:45:00,28.59 
2020-08-04 04:00:00,34.08 
2020-08-04 04:15:00,16.13 
2020-08-04 04:30:00,8.16 
2020-08-04 04:45:00,6.41 
2020-08-04 05:00:00,3.28 
2020-08-04 05:15:00,0.57 
2020-08-04 05:30:00,1.61 
2020-08-04 05:45:00,1.21 
2020-08-04 06:00:00,1.36 
2020-08-04 06:15:00,0.92 
2020-08-04 06:30:00,1.06 
2020-08-04 06:45:00,1.01 
2020-08-04 07:00:00,0.46 
2020-08-04 07:15:00,0.75 
2020-08-04 07:30:00,3.69 
2020-08-04 07:45:00,12.35 
2020-08-04 08:00:00,19.17 
2020-08-04 08:15:00,37.82 
2020-08-04 08:30:00,66.46 
2020-08-04 08:45:00,66.48 
2020-08-04 09:00:00,69.00 
2020-08-04 09:15:00,91.58 
2020-08-04 09:30:00,82.77 
2020-08-04 09:45:00,72.31 
2020-08-04 10:00:00,72.12 
2020-08-04 10:15:00,83.42 
2020-08-04 10:30:00,89.36 
2020-08-04 10:45:00,67.45 
2020-08-04 11:00:00,33.31 
2020-08-04 11:15:00,11.58 
2020-08-04 11:30:00,15.59 
2020-08-04 11:45:00,79.93 
2020-08-04 12:00:00,28.83 
2020-08-04 12:15:00,3.40 
2020-08-04 12:30:00,2.46 
2020-08-04 12:45:00,5.61 
2020-08-04 13:00:00,8.34 
2020-08-04 13:15:00,10.50 
2020-08-04 13:30:00,40.71 
2020-08-04 13:45:00,76.12 
2020-08-04 14:00:00,64.77 
2020-08-04 14:15:00,81.17 
2020-08-04 14:30:00,91.34 
2020-08-04 14:45:00,104.02 
2020-08-04 15:00:00,123.69 
2020-08-04 15:15:00,125.65 
2020-08-04 15:30:00,123.50 
2020-08-04 15:45:00,124.13 
2020-08-04 16:00:00,118.62 
2020-08-04 16:15:00,105.12 
2020-08-04 16:30:00,96.09 
2020-08-04 16:45:00,122.86 
2020-08-04 17:00:00,124.44 
2020-08-04 17:15:00,124.47 
2020-08-04 17:30:00,127.54 
2020-08-04 17:45:00,128.47 
2020-08-04 18:00:00,128.16 
2020-08-04 18:15:00,126.29 
2020-08-04 18:30:00,126.39 
2020-08-04 18:45:00,125.43 
2020-08-04 19:00:00,123.26 
2020-08-04 19:15:00,123.23 
2020-08-04 19:30:00,124.58 
2020-08-04 19:45:00,126.04 
2020-08-04 20:00:00,124.99 
2020-08-04 20:15:00,122.97 
2020-08-04 20:30:00,123.62 
2020-08-04 20:45:00,124.37 
2020-08-04 21:00:00,125.51 
2020-08-04 21:15:00,124.42 
2020-08-04 21:30:00,125.10 
2020-08-04 21:45:00,123.89 
2020-08-04 22:00:00,123.69 
2020-08-04 22:15:00,124.57 
2020-08-04 22:30:00,126.46 
2020-08-04 22:45:00,126.21 
2020-08-04 23:00:00,125.74 
2020-08-04 23:15:00,132.18 
2020-08-04 23:30:00,124.19 
2020-08-04 23:45:00,124.59 
2020-08-05 00:00:00,114.11 
2020-08-05 00:15:00,126.81 
2020-08-05 00:30:00,142.23 
2020-08-05 00:45:00,159.08 
2020-08-05 01:00:00,152.88 
2020-08-05 01:15:00,140.34 
2020-08-05 01:30:00,132.13 
2020-08-05 01:45:00,131.87 
2020-08-05 02:00:00,123.22 
2020-08-05 02:15:00,87.43 
2020-08-05 02:30:00,102.21 
2020-08-05 02:45:00,95.23 
2020-08-05 03:00:00,83.93 
2020-08-05 03:15:00,70.45 
2020-08-05 03:30:00,29.74 
2020-08-05 03:45:00,21.17 
2020-08-05 04:00:00,12.06 
2020-08-05 04:15:00,8.37 
2020-08-05 04:30:00,13.39 
2020-08-05 04:45:00,31.56 
2020-08-05 05:00:00,44.72 
2020-08-05 05:15:00,53.18 
2020-08-05 05:30:00,69.23 
2020-08-05 05:45:00,81.59 
2020-08-05 06:00:00,111.75 
2020-08-05 06:15:00,132.91 
2020-08-05 06:30:00,129.42 
2020-08-05 06:45:00,125.91 
2020-08-05 07:00:00,123.88 
2020-08-05 07:15:00,124.23 
2020-08-05 07:30:00,123.46 
2020-08-05 07:45:00,124.67 
2020-08-05 08:00:00,123.84 
2020-08-05 08:15:00,125.13 
2020-08-05 08:30:00,124.65 
2020-08-05 08:45:00,125.26 
2020-08-05 09:00:00,126.35 
2020-08-05 09:15:00,124.01 
2020-08-05 09:30:00,123.88 
2020-08-05 09:45:00,124.67 
2020-08-05 10:00:00,124.17 
2020-08-05 10:15:00,125.02 
2020-08-05 10:30:00,125.59 
2020-08-05 10:45:00,125.31 
2020-08-05 11:00:00,125.06 
2020-08-05 11:15:00,116.25 
2020-08-05 11:30:00,102.95 
2020-08-05 11:45:00,102.40 
2020-08-05 12:00:00,103.96 
2020-08-05 12:15:00,107.80 
2020-08-05 12:30:00,103.56 
2020-08-05 12:45:00,102.47 
2020-08-05 13:00:00,100.66 
2020-08-05 13:15:00,101.12 
2020-08-05 13:30:00,100.06 
2020-08-05 13:45:00,100.41 
2020-08-05 14:00:00,97.49 
2020-08-05 14:15:00,98.01 
2020-08-05 14:30:00,98.22 
2020-08-05 14:45:00,100.32 
2020-08-05 15:00:00,101.08 
2020-08-05 15:15:00,100.51 
2020-08-05 15:30:00,99.19 
2020-08-05 15:45:00,101.71 
2020-08-05 16:00:00,98.69 
2020-08-05 16:15:00,110.83 
2020-08-05 16:30:00,126.22 
2020-08-05 16:45:00,127.87 
2020-08-05 17:00:00,127.47 
2020-08-05 17:15:00,128.02 
2020-08-05 17:30:00,126.66 
2020-08-05 17:45:00,129.59 
2020-08-05 18:00:00,129.60 
2020-08-05 18:15:00,128.49 
2020-08-05 18:30:00,129.81 
2020-08-05 18:45:00,126.17 
2020-08-05 19:00:00,124.64 
2020-08-05 19:15:00,127.23 
2020-08-05 19:30:00,128.59 
2020-08-05 19:45:00,129.27 
2020-08-05 20:00:00,133.85 
2020-08-05 20:15:00,135.93 
2020-08-05 20:30:00,135.44 
